id,text,sentiment
432e6de6c9,morning twit-friends! welcome to my new followers,1
8db50dd107,"I need a friend right now  , I feel like mmmm ... sosad",0
0152ce3177,Is sooooo tired... wants to crawl back into bed,0
a44c82eddd, peep this remix from 'The Wu Dynasty' remix tape its delayed but this will give u a idea,0
52eede83a3, At least you made it,1
b53d8f2b09," Si, no bueno  I guess I just don`t entertain him :/",0
26a60b0e07,"At school, it`s so boring",0
2a2fd0848d,"finally gone to the beach, yeaaaah!",1
4ce78f6e92, oh he is so cute... is he in uniteddogs.com? Poppy is there,1
fb0373bd97, Fail.    If you fancy a pit stop and a cuppa you know where I am!  lol,0
4d3470d291,watching this african music show on the tele  me loves ittttt,1
bad43ec3f4," haven`t read that book, but heard of it. Feed, spay, love is a great motto for pet owners  although there is more involved",1
49e24a4501,nooooo its raining......had 2 leave the beach,0
19b465fa3c,Practically my whole body burns... I can`t bend over or make any sudden movements with my arms,0
54f14720f2,I can`t feel the weekend fever anymore when everyday is  a day off,0
e721757713,yea i`m gonna need to put the blunt down,0
1783b5eb60,Geez I`m hating bein at work till 10 on a day like this I feel like its a wasted lovley day,0
5b1be33775,time for tv in bed.Then spending all day catching up on studying  i hate online summer classes,0
0c8dbcfcd4,says ptour2 tom.  hello school again. ****! http://plurk.com/p/x15fh,0
a841363ad3," Oh, don`t spoil my fun, lol",0
992aab6ade," awe! i miss him so much. they`re on 'vacation'. which has lasted for like, six months. and i miss you!",0
55127eb379,Everyone MUST watch this...it`s Snowball the dancing bird & he will make your day...I promise!  http://tinyurl.com/37wt5f,1
c08d28468b, Thanks for adding me,1
4541e7217e,isnt going to the movies!! i got grounded,0
098edab5a5,"ok.. BEST SNL episode i`ve seen in a hot minute. Justin is wonderful and Ciara has muscles..the end. G`nitey, tweet tweets!",1
9339ee8e0b, Well what im working on isn`t QUITE ready to post about publicly (still beta testing) but its a cool new script I coded,1
93710727b5,Good morning all! Its a fabulous morning here!,1
03fde76ca1,...  Headed to Hospitol : Had to pull out of the Golf Tourny in 3rd place!!!!!!!!!!! I Think I Re-Ripped something !!! Yeah THAT !!,0
25ce9a8b1b,I`m sad to have lost another person close to me to cancer,0
06c1fbf621,_august84 hahahaha now that is a spooky wish babes  how about a lifetime supply of shoes with matching bags and constant weight?,0
1db3229d23,YAY! GO TAYLOR SWIFT!! come to australia again!!!,1
d35ae85ac0, wow! I`ve joined the photography scene pretty recently so this (large format) makes it even more interesting,1
904c169334,I love how simple my Safari toolbar is!  http://twitpic.com/4wssc/full,1
416726e6d2, ~ I`m sure that would make Mr. Koons very happy,1
b2ca6221e6, Doing really well! I will stay here as long as is needed!  So you can definitely come and visit me!! Look forward too ...,1
bbd32bfc9d,"While  on vacation,  having golden times spamming Google by 5.350 redirects. http://bit.ly/18kwzh",1
a929174cdf,My back is soooooo hurting.,0
c797e813a3, It is sad... I feel bad when I hear it. They look like mid 30`s. It`s like something u wld see on lifetime,0
b4acad2b3c, Please wish your wife Evelyn a Happy Mother`s Day for me and tell her I hope that she has a wonderful day. Spoil her today.,1
ff2704a5fa,Har vondt i ryggen My back hurts,0
3d1184dabd,Good  morning! Just went to bed it feels and already morning...goes fast! Now i am going to the gym soon. Have a nice day!,1
79a28b1ac7, ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy ****,1
1fbb8663c5,Good nite everybody!  <:Baby Boy:>,1
04011be2a2,Vote for Board of the Month May 2009 (licensed members only) http://tinyurl.com/c8uj28 Good luck everybody,1
dd769c510f, Thank you!!,1
4364ea8d55,ahh my poor feeeeeet,0
eb510cc65d," nothing  it`s sad, actually",0
44f58a5057,happy mother`s day mummy  i love you. xo,1
e587eeba94, hahaha tempting! but nvm la. i`m quite a klutz.  i actually fare better with my hp cam LOL,1
dd3a5133da,"`Whats your stand on **** marriage?` - me. `what the **** natalie, stop asking me these **** **** questions! Go get a job!` - dad.",0
f3e3a17d75, yea yea  im about to torture myself by doing a stanky leg marathon..ima do the dance for hrs til I can`t no mo,0
17d0e8bc79,Happy Mother`s day to MOMMY,1
be16255b41,Wake Up..... Please.,0
897b21504b,A lovely couple of days with friends from Wolverhampton. At least the weather improved for their last day today. On call tomorrow,1
7c229b34c1,_Itx no credits for me unfortunately!,0
eb3cebdf5b, _yeah thanks for that you pair of gits  (hope it`s mega- like the bus!),1
d2ddee6416,Fuuuuuuuudgeee I burned my finger with oil! It hurts,0
213c5cbfb4, Yes! I love him. I have seen the eps so many time that I quote his lines with him.,1
36631a41d0, well piss on that. I can`t get into their site @ work nor does it come thru on my phone.,0
c422f33e79, I didn`t read the details so that may be it. Sara Jayne is a kid`s show so it can`t be that exciting.,0
9e29389b44,swoobs and swass.... why the hell is air not on TODAY when I am packing  blech,0
d3120710c4,"_R Drive-in!? srsly!? *jealous*  I have never ever been to one.  there is one down the rd, but it`s no longer operational :|",0
a003950128," Susan Egan, I love her! And yeah, it said I would have a pleasant trip.",1
98eaea45e9,is watching 'Sicko' and is utterly digusted with this country...,0
3696933f3b," Awww, thanks Jon!  I appreciate that",1
3e98247c6b,my life is so exhilerating  family kingdom is such a good summer sport!!! and so is swimming in the ocean at night with kristin,1
b5eb308679,"browsin thru the videos in my multiply and i saw the video u sang with my bf. i miss you, N. we all miss you. pls come back wherever u r.",0
4101fad169,Home from a day of pampering with mom & dinner with family. Am currently snuggied up on the couch with a glass of wine & a new book. Ahhh,1
d876e12b5d,on my way to my dad`s with my sistas..  r.i.p. Deb..,0
38184ee5fe," by the way, it`s INconvenient...",0
1281b062a4, have a safe ride up the coast. Don`t be going 90 even though you can.  when its windy just smile cuz u know u have it better.,1
1264d0775c,"Took a kind-of nap, too. My tummy hurts.",0
bfbdf9aad0,finally home  crazy party 2nite! thanks  4 driving me home!,1
0130d44e14,"Heading of to the theatre! Having a show tonight, I`m so exited!",1
c35d7df032,Had a brill night out with the girls - met terry christian at tv21! He was really lovely. Home to berocca and toast,1
0016bd1dbc,so bored without a camera,0
3263423ce3, thanx 4 thee follow,1
dd9b29bc86, I agree! && I like the new pic!,1
04dd1d2e34,i want to go to music tonight but i lost my voice.,0
1211606305," If a Cong govt was ruling Karnataka, Cauvery wouldn`t have found a mention  Truly, our politicians have no integrity.",0
e0d84ed819,my new picture won`t upload!!!,0
316d5aeaf6,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,1
783ebadc5a," You are clearly very busy  Take care of yourself, and I am sure you will be fine; takes one to know one ;)",1
d1b38c33f4, etherreal WAS my main preoccupation. Now it`s EtherREAL`s preoccupation... humm... me ? schizophrenic ?,0
36d42989f4, oh cool i can`t wait!! yours are awesome!!!,1
c2e7f4c4d3,my pooooor baby (my dog chachi)  she had surgery todayyyyy,0
9d6714a4bb,it makes me want to cry when 2 grown men discuss characters on All My Children.,0
4c447302f5, ALL white shoes make me cringe  . White shoes give me pause.,0
86db8cc373,I am so hungry! And there is no food for me to steal,0
1b48b4632b, that really sucks - I think I might cry if I skipped over anything important I don`t have. Comps are getting to be disposable,0
bfca4ba8ce, i have 2 friends going  so jealous,0
27b0984279,counting the minutes until I can go home,0
9981249d33, this week has dragged a bit for me too  have an essay to write about the seaside then Im seeing eddie izzard tonight x,0
cbbe10eb51, IIII know!!! and mean,1
3c935f2992,Happy to see Kurt spin.,1
a5a43edfbb,Is Bored. Waiting Till 7:06 To Go Out To Tha Bus,0
a53c431647, I dont know  I didnt even realize it was gone  let me put it up again...darn twitter!,0
fb7e52a340,"48 Laws of Power by Robert Greene. It`s a little bit much for me, but is anyone interested in a copy? DM me if you are",1
90e2fd75f1,*old me`s dead and gone*,0
8b1ef2334e, not sexy with 2 tubes sticking out of my stomach  but thanks !,1
b4139f5891," why do u feel ****? Nerves? I tripped over that plastic telescope at 6:40 am yesty, I fell into the wall my head still hurts",0
abb00218b2, and what a scary reflection it was! thought you were going to wizz your pants,0
653f3adcde,59 may be my new FAV number!!!,1
9d76829fbb,"JONAS was absolutely heartwarming. Now, time for bed. Goodnight!  ",1
31684403d9," I`ll try that, thanks",1
3197e86219,The chicken noodle soup I made for lunch to feel better just burned my tongue . . .not a good day.,0
731f36dff2,just reached for her plate to get another bit of toast and realised id eaten it all  not a nice feeling,0
ae4f391493,work is depressing the hell out of me  i want someone to fukin come on holiday with me in august,0
7304f0e3e5,this hot day is making me tired,0
03273124cf,_E  It`s an honour being your friend!!!! http://bit.ly/LhgZ2,1
df3a00aeef,why me? i am about to read another ecology book for two hours. its all good fun today,1
44fde8409c, Bummer- that is a bad experience.,0
e11c0371de, aww  im ok been stuck on a coach coming back from nans today and its been lovely sunshine too  ****,1
b7b0f4fb71,Just got back from a run & I`m feeling grrrrrreeeeeaat!!!,1
631837c7c6,"i just saw a baby dove fall from a tree, break its neck and die  i tried to save it and couldnt. what a cruel world",0
d86484c218, I know! D: I finally got my component cables for the PS2 in the other day and instead of playing P3:FES I played OoT.,1
58b7571313, .. Guess ol` Tom has another mission impossible ... some of this is like trying to prove innocence .. I didn`t get hugged,0
c934b415f3,Math class ugh.  Rather be a class act.  **** quiz   gotta act fast,0
514b972ba8,_Fenton i didnt even finish cleaning my room cuz i went to a party ahhhh  ITS STILL MESSY,0
60a29b5dd0, I`m pretty sure my bum shape will still be imprinted there,1
a29a6f5c41,"I forgot, Happy Mom`s day.",1
19227404ae, Morrissey cancelled on me,0
03296ed395,"Was a little slow to try this one, but Ben & Jerry`s Mission to Marzipan is a bit of a letdown.",0
42e132f105,I love being able to run my tongue along my teeth,1
1594011c6d,Laying in bed til workkk... Oh the life. Definitely pinched a nerve.,0
8bbc5a402c,Saw the new Star Trek movie the other day. I strongly recommend it!,1
b68cee516f,is not having a good day... I havent had a good week forreal!!,0
d1d0331bc7, where and when is your next show? or upcoming ones? i really want to see you guys,1
21f33ed71b,.... So I always get left out,0
98cfc15583, she`s hot     What is up w/ all the unknown followers? I`ve got quite a few- no clue as to why they`re following ME.,1
9f4bfed73b," love you tooooo  Duuude,i need to make myself a shirt that says something cool! what should it say?",1
2b52970888, Hi bunny! I recently have subcribed to your channel on YouTube! You make some great stuff. Kinda just wanted to say hi!,1
294ac30b99,Whew! I literally shopped till I dropped....and sprained my ankle.  Ugh...do you see the sacrifices I make for you??,0
aa6095010e,Sickkkk  ....and I need 11/20--NOW.,0
6e1baf06c9,lif`s unfair....luk wat it did to ma frend...i m so hating it,0
f2d120c26e,Missing Nate more than usual tonight,0
e420d29a09, thanks again for coming out to support us  you rock!,1
0d619f6e0f,today is going to be AH. Giving notice to my boss today. She is going to be upset  I`m totally stressed.,0
12ceb7565a, Outlook not so good,0
34bc4c5ff9,My head hurts so bad I could scream!,0
99853188fa," it`s best if i check it while it IS up. when it`s down, i can`t really see anything",1
4e7fb463e0,"Thx, Robban  http://www.sk-gaming.com/match/17905",1
35cace50bf,back at work  its too warm to be in here today!!!,0
4b7c1a5368," Hmmm...chinese delivery it is. Altho, how will I order? I CAN`T TALK!",0
0565804d90, one day my hugs will come    *fingers still crossed*,1
984a1a9fac, lol well thank you,1
3160620b36,Mozzer cancelled tonight by the looks of it.,1
135118b833,All my loved ones are leaving on Sunday..... sad,0
5d1cbfc296, quite all right. **** sounds better than clock coming from a female anyway,1
ed9bf641bd, ... I think I`m gonna fail aswel!,0
a53bc356c2,"I want to become vegetarian, It`s going to be so hard!",0
0114e811f1,that was reallly good,1
c920cb41b5,_pax goddamn   that **** sucks *hugs*,0
2076dd7703, I like your new profile pic. Very cute,1
01879ae972,Swiped the last package of fruit snacks! Hell yeah. Finished Catch-22. What shall I read next?!? I`m such a nerd,0
6899e9aa17,waaa the octo drive and i can`t go for it,0
d08766b1e7," thanks, I deserve it.",1
ea113179b7,Home Sweet Home by Carrie Underwood makes me sadd,0
7fc99dd05a,White House?  This thing`s a lifesaver: http://snipurl.com/hkuj9,1
744ae79733,"Back from cycling 20 miles on virtually traffic free roads,the sun almost shining,new PB great start to the day",1
